"miRNAs"	"n_geneset"	"hyper_pval"	"OR"	"rFDRc_q"
"dme-miR-12-5p"	1	0.368202361507034	2.42075434825093	0.53685351744735
"dme-miR-968-5p"	1	0.371864356827087	2.38957528957529	0.537367092562924
"dme-miR-iab-8-3p"	1	0.39541418138228	2.20257464688003	0.537628953194245
"dme-miR-2493-3p"	1	0.39737393929985	2.18798862828714	0.538044278629519
"dme-miR-309-5p"	1	0.39971830983646	2.17072310405644	0.539697801101658
"dme-miR-977-5p"	1	0.402054696325815	2.15371148459384	0.540506083043979
"dme-miR-274-3p"	2	0.404457122213047	1.63279376498801	0.540619240209894
"dme-miR-999-3p"	1	0.40670361030467	2.12042788129745	0.540972909883692
"dme-miR-193-5p"	1	0.407860885117766	2.11225717723913	0.54150979373928
"dme-miR-973-5p"	1	0.408631303885703	2.10684273709484	0.541769689341008
"dme-miR-2281-3p"	1	0.411320867118164	2.08809523809524	0.541873844495285
"dme-miR-4966-3p"	1	0.411704215354997	2.08544250042466	0.542758676496019
"dme-miR-954-3p"	1	0.411704215354997	2.08544250042466	0.542758676496019
"dme-miR-961-3p"	2	0.413693556782252	1.59891000147297	0.543910021533816
"dme-miR-981-3p"	1	0.416287385559702	2.05409479149221	0.544703077212209
"dme-miR-3641-5p"	1	0.417048201892121	2.04895572263993	0.545079981840386
"dme-miR-1000-3p"	1	0.417048201892121	2.04895572263993	0.545079981840386
"dme-miR-994-3p"	1	0.427608892553387	1.97945316291862	0.545916178585835
"dme-miR-982-3p"	1	0.434679380614851	1.93474817865062	0.546959809083452
"dme-miR-274-5p"	1	0.435788758453184	1.92786108918706	0.547951489382825
"dme-miR-210-3p.1"	1	0.441307123232962	1.89409937888199	0.54856351579246
"dme-miR-4909-3p"	2	0.445802367317522	1.48861111111111	0.548781733634316
"dme-miR-8-5p"	1	0.451842190699267	1.83185307842842	0.551623783107152
"dme-miR-288-3p"	1	0.466439882048571	1.75007215007215	0.554846057875429
"dme-miR-988-5p"	1	0.474826067938316	1.70526908988447	0.560378619164071
"dme-miR-125-3p"	1	0.480696284195895	1.67479562144936	0.564211993392843
"dme-miR-4979-3p"	1	0.488207759612151	1.6368199701533	0.568874171590082
"dme-miR-4969-5p"	1	0.495958849428088	1.5987785448752	0.574101942194764
"dme-miR-9c-3p"	1	0.503276622222705	1.56388238355451	0.581143111781879
"dme-miR-2497-3p"	1	0.508867425475356	1.53786034593209	0.584781618261684
"dme-miR-316-5p"	1	0.524357119462716	1.4684928141506	0.587480029678695
"dme-miR-9372-5p"	1	0.527846024135927	1.45339498661475	0.590143595011544
