"miRNAs"	"n_geneset"	"hyper_pval"	"OR"	"rFDRc_q"
"dme-miR-964-3p"	5	0.177601110499786	1.83994528043776	0.457915873017732
"dme-miR-2492-3p"	8	0.181588149629405	1.65317035905271	0.458886212139498
"dme-miR-9382-5p"	2	0.185285247749689	2.7	0.459535259110476
"dme-miR-2499-5p"	2	0.187720846292432	2.67627118644068	0.462376582570286
"dme-miR-974-3p"	4	0.190353216830529	1.91424146082987	0.464200830915981
"dme-miR-3641-3p"	3	0.191129655638553	2.13341493268054	0.466776351702689
"dme-miR-966-5p"	3	0.191560926303259	2.13088029809036	0.467889321350301
"dme-miR-281-1-5p"	2	0.201820753498476	2.54727272727273	0.475989504472977
"dme-miR-9385-5p"	2	0.204905518717124	2.5208	0.477632663860368
"dme-miR-9388-5p"	7	0.207095833835974	1.61404105704888	0.479023519433805
"dme-miR-318-5p"	2	0.209234718358137	2.48461538461538	0.479610732368685
"dme-miR-1002-3p"	3	0.209474398945434	2.03157894736842	0.479642979128259
"dme-miR-279-5p"	3	0.20991668032398	2.02926449315678	0.479919861717281
"dme-miR-4980-3p"	2	0.21233411489143	2.459375	0.480474236363678
"dme-miR-375-3p"	4	0.214165043454292	1.81414141414141	0.481336088639805
"dme-miR-1013-3p"	5	0.217452384904061	1.69561784445322	0.482210819463037
"dme-miR-280-5p"	7	0.218013321619252	1.58472548361847	0.48236748165449
"dme-miR-4973-3p"	2	0.220417980788148	2.396	0.482891580955592
"dme-miR-9382-3p"	1	0.22094004423083	4.19727891156463	0.484338789064134
"dme-miR-2501-5p"	5	0.22094089364057	1.68438217175987	0.484569241190869
"dme-miR-283-5p"	4	0.22586421231718	1.76956984344125	0.486206005307266
"dme-miR-986-5p"	2	0.227283937556359	2.34477611940299	0.488326709434335
"dme-miR-10-5p"	1	0.240526799237498	3.8042328042328	0.507842660926456
"dme-miR-962-3p"	2	0.241074353424213	2.24838709677419	0.50900508698797
"dme-miR-100-3p"	1	0.24438733029075	3.73419913419913	0.509718523294859
"dme-miR-970-3p"	2	0.245475680588985	2.21929203539823	0.511170784139791
"dme-miR-9388-3p"	2	0.246104889406419	2.21519434628975	0.511647587737355
"dme-miR-4945-5p"	4	0.246785825777847	1.69609134826526	0.513159737059681
