miRNAs	n_geneset	OR	hyper_pval	rFDRc_q
dme-miR-4983-5p	3	3.327807486631016	0.0769510816228469	0.340603658440462
dme-miR-4984-3p	5	2.1616219303255284	0.118102160137249	0.417031926436532
dme-miR-4985-3p	1	3.91167574107683	0.235012182607253	0.532494171419435
dme-miR-4985-5p	2	1.2626834381551362	0.489461305024941	0.656660880965813
dme-miR-4986-5p	3	3.1999141262344355	0.084233574925145	0.346793334962484
dme-miR-4987-5p	4	3.988680465717982	0.0278381981972395	0.202406874616582
dme-miR-5-5p	1	1.040537159062474	0.6271163045146	0.709330711193403
dme-miR-6-1-5p	1	1.056354713149433	0.62171836992354	0.707204957507396
dme-miR-6-2-5p	1	1.6590048321797048	0.465024184392367	0.650564727638155
dme-miR-6-3-5p	1	2.0962452861124774	0.391825271756182	0.639073839603347
dme-miR-7-3p	10	2.266699900299103	0.0545777345598019	0.318348540850896
dme-miR-7-5p	1	1.470082490995701	0.505463717647099	0.6636053460307
dme-miR-79-3p	1	0.5710478728466737	0.82967391236103	0.740126053958334
dme-miR-79-5p	1	0.6874858820871922	0.771935012024021	0.732627701198207
dme-miR-8-3p	4	2.678060768543342	0.0853287495745314	0.347962492605541
dme-miR-8-5p	7	6.945183130761073	0.00033569154062616	0.0350881612775555
dme-miR-927-3p	1	1.1725717490885295	0.585109666078027	0.695535662811202
dme-miR-927-5p	5	3.1338624338624337	0.0373463384470732	0.249293409867845
dme-miR-929-5p	1	0.4961269522254323	0.867228326838749	0.744047697689905
dme-miR-92a-3p	7	4.803761718977465	0.0025337423725016	0.0595853343502189
dme-miR-92b-3p	7	4.811862133317781	0.00251182749268048	0.0585482877894231
dme-miR-932-5p	4	3.3269650655021836	0.0474221703178361	0.2965382158327
dme-miR-9369-3p	5	1.2581663630843958	0.411496763764321	0.64313982016359
dme-miR-9370-5p	6	4.011631846414455	0.00965471266606576	0.105590212380125
dme-miR-9371-3p	5	2.5888517279821626	0.0699887270456736	0.335942315527469
