Gene name	Transcript stable ID	Gene stable ID
CG6565	FBtr0346420	FBgn0032513
CG6565	FBtr0346420	FBgn0032513
CG6565	FBtr0346420	FBgn0032513
Tehao	FBtr0346423	FBgn0026760
Tehao	FBtr0346423	FBgn0026760
Tehao	FBtr0346423	FBgn0026760
l(2)37Cc	FBtr0346428	FBgn0002031
l(2)37Cc	FBtr0346428	FBgn0002031
l(2)37Cc	FBtr0346428	FBgn0002031
ThrRS	FBtr0346436	FBgn0027081
ThrRS	FBtr0346436	FBgn0027081
ThrRS	FBtr0346436	FBgn0027081
Rab6	FBtr0346437	FBgn0015797
Rab6	FBtr0346437	FBgn0015797
Rab6	FBtr0346437	FBgn0015797
not	FBtr0346438	FBgn0013717
not	FBtr0346438	FBgn0013717
not	FBtr0346438	FBgn0013717
Aprt	FBtr0346440	FBgn0000109
Aprt	FBtr0346440	FBgn0000109
Aprt	FBtr0346440	FBgn0000109
RpS13	FBtr0346454	FBgn0010265
RpS13	FBtr0346454	FBgn0010265
RpS13	FBtr0346454	FBgn0010265
CG31709	FBtr0346456	FBgn0051709
CG31709	FBtr0346456	FBgn0051709
CG31709	FBtr0346456	FBgn0051709
BG642163	FBtr0346457	FBgn0083938
BG642163	FBtr0346457	FBgn0083938
BG642163	FBtr0346457	FBgn0083938
CG14034	FBtr0346459	FBgn0250847
CG14034	FBtr0346459	FBgn0250847
CG14034	FBtr0346459	FBgn0250847
CG8671	FBtr0346464	FBgn0032938
CG8671	FBtr0346464	FBgn0032938
CG8671	FBtr0346464	FBgn0032938
CG45690	FBtr0346470	FBgn0267254
CG45690	FBtr0346470	FBgn0267254
CG45690	FBtr0346470	FBgn0267254
CG45691	FBtr0346474	FBgn0267255
CG45691	FBtr0346474	FBgn0267255
CG45691	FBtr0346474	FBgn0267255
CG42660	FBtr0346505	FBgn0261536
CG42660	FBtr0346505	FBgn0261536
CG42660	FBtr0346505	FBgn0261536
CG42661	FBtr0346506	FBgn0261537
CG42661	FBtr0346506	FBgn0261537
CG42661	FBtr0346506	FBgn0261537
CG32152	FBtr0346507	FBgn0052152
CG32152	FBtr0346507	FBgn0052152
CG32152	FBtr0346507	FBgn0052152
CG15535	FBtr0346511	FBgn0039764
CG15535	FBtr0346511	FBgn0039764
CG15535	FBtr0346511	FBgn0039764
CG42486	FBtr0346518	FBgn0259989
CG42486	FBtr0346518	FBgn0259989
CG42486	FBtr0346518	FBgn0259989
CG43210	FBtr0346522	FBgn0262846
CG43210	FBtr0346522	FBgn0262846
CG43210	FBtr0346522	FBgn0262846
hemo	FBtr0346523	FBgn0262823
hemo	FBtr0346523	FBgn0262823
hemo	FBtr0346523	FBgn0262823
Jon65Ai	FBtr0346527	FBgn0035667
Jon65Ai	FBtr0346527	FBgn0035667
Jon65Ai	FBtr0346527	FBgn0035667
CG10588	FBtr0346528	FBgn0037037
CG10588	FBtr0346528	FBgn0037037
CG10588	FBtr0346528	FBgn0037037
AdenoK	FBtr0346531	FBgn0036337
AdenoK	FBtr0346531	FBgn0036337
AdenoK	FBtr0346531	FBgn0036337
CG12012	FBtr0346532	FBgn0035444
CG12012	FBtr0346532	FBgn0035444
CG12012	FBtr0346532	FBgn0035444
CG14082	FBtr0346533	FBgn0036851
CG14082	FBtr0346533	FBgn0036851
CG14082	FBtr0346533	FBgn0036851
CG14182	FBtr0346534	FBgn0036922
CG14182	FBtr0346534	FBgn0036922
CG14182	FBtr0346534	FBgn0036922
Claspin	FBtr0346538	FBgn0052251
Claspin	FBtr0346538	FBgn0052251
Claspin	FBtr0346538	FBgn0052251
Sfp77F	FBtr0346540	FBgn0259972
Sfp77F	FBtr0346540	FBgn0259972
Sfp77F	FBtr0346540	FBgn0259972
Hsp27	FBtr0346541	FBgn0001226
Hsp27	FBtr0346541	FBgn0001226
Hsp27	FBtr0346541	FBgn0001226
mRpL21	FBtr0346548	FBgn0036853
mRpL21	FBtr0346548	FBgn0036853
mRpL21	FBtr0346548	FBgn0036853
CG10616	FBtr0346569	FBgn0036286
CG10616	FBtr0346569	FBgn0036286
CG10616	FBtr0346569	FBgn0036286
CG10663	FBtr0346570	FBgn0036287
CG10663	FBtr0346570	FBgn0036287
CG10663	FBtr0346570	FBgn0036287
CG31821	FBtr0346572	FBgn0051821
CG31821	FBtr0346572	FBgn0051821
CG31821	FBtr0346572	FBgn0051821
vri	FBtr0346579	FBgn0016076
vri	FBtr0346579	FBgn0016076
vri	FBtr0346579	FBgn0016076
Sr-CI	FBtr0346582	FBgn0014033
Sr-CI	FBtr0346582	FBgn0014033
Sr-CI	FBtr0346582	FBgn0014033
CG4161	FBtr0346583	FBgn0028892
CG4161	FBtr0346583	FBgn0028892
CG4161	FBtr0346583	FBgn0028892
Coprox	FBtr0346584	FBgn0021944
Coprox	FBtr0346584	FBgn0021944
Coprox	FBtr0346584	FBgn0021944
CG6304	FBtr0346585	FBgn0032624
CG6304	FBtr0346585	FBgn0032624
CG6304	FBtr0346585	FBgn0032624
CG8677	FBtr0346586	FBgn0026577
CG8677	FBtr0346586	FBgn0026577
CG8677	FBtr0346586	FBgn0026577
RpS26	FBtr0346591	FBgn0261597
RpS26	FBtr0346591	FBgn0261597
RpS26	FBtr0346591	FBgn0261597
CG30423	FBtr0346609	FBgn0050423
CG30423	FBtr0346609	FBgn0050423
CG1324	FBtr0346615	FBgn0031129
CG1324	FBtr0346615	FBgn0031129
CG1324	FBtr0346615	FBgn0031129
CG1324	FBtr0346615	FBgn0031129
Tyler	FBtr0346616	FBgn0031038
Tyler	FBtr0346616	FBgn0031038
Tyler	FBtr0346616	FBgn0031038
Tyler	FBtr0346616	FBgn0031038
unc-119	FBtr0346619	FBgn0025549
unc-119	FBtr0346619	FBgn0025549
unc-119	FBtr0346619	FBgn0025549
unc-119	FBtr0346619	FBgn0025549
FucTB	FBtr0346623	FBgn0032117
FucTB	FBtr0346623	FBgn0032117
FucTB	FBtr0346623	FBgn0032117
CG9008	FBtr0346632	FBgn0028540
CG9008	FBtr0346632	FBgn0028540
CG9008	FBtr0346632	FBgn0028540
fdl	FBtr0346633	FBgn0045063
fdl	FBtr0346633	FBgn0045063
fdl	FBtr0346633	FBgn0045063
CG17290	FBtr0346643	FBgn0034201
CG17290	FBtr0346643	FBgn0034201
CG17290	FBtr0346643	FBgn0034201
ssp2	FBtr0346645	FBgn0036389
ssp2	FBtr0346645	FBgn0036389
ssp2	FBtr0346645	FBgn0036389
eIF3a	FBtr0346646	FBgn0037249
eIF3a	FBtr0346646	FBgn0037249
eIF3a	FBtr0346646	FBgn0037249
Mal-A6	FBtr0346647	FBgn0050360
Mal-A6	FBtr0346647	FBgn0050360
Mal-A6	FBtr0346647	FBgn0050360
CG2924	FBtr0346648	FBgn0023528
CG2924	FBtr0346648	FBgn0023528
CG2924	FBtr0346648	FBgn0023528
Pal2	FBtr0346652	FBgn0262728
Pal2	FBtr0346652	FBgn0262728
Pal2	FBtr0346652	FBgn0262728
Pp1-Y2	FBtr0346673	FBgn0046698
Sdic3	FBtr0346677	FBgn0052823
Sdic3	FBtr0346677	FBgn0052823
Sdic3	FBtr0346677	FBgn0052823
Sdic3	FBtr0346677	FBgn0052823
JYalpha	FBtr0346692	FBgn0267363
Atg8b	FBtr0346730	FBgn0038539
Atg8b	FBtr0346730	FBgn0038539
Atg8b	FBtr0346730	FBgn0038539
Sgs4	FBtr0346736	FBgn0003374
Sgs4	FBtr0346736	FBgn0003374
Sgs4	FBtr0346736	FBgn0003374
Sgs4	FBtr0346736	FBgn0003374
CG1492	FBtr0346737	FBgn0030361
CG1492	FBtr0346737	FBgn0030361
CG1492	FBtr0346737	FBgn0030361
CG1492	FBtr0346737	FBgn0030361
Mst77Y-4	FBtr0346739	FBgn0267490
CG45764	FBtr0346740	FBgn0267411
CG45765	FBtr0346741	FBgn0267412
CG45766	FBtr0346743	FBgn0267413
Mst77Y-13	FBtr0346752	FBgn0267491
CG12071	FBtr0346757	FBgn0039808
CG12071	FBtr0346757	FBgn0039808
DIP-lambda	FBtr0346766	FBgn0267428
lovit	FBtr0346768	FBgn0267429
Or10a	FBtr0346792	FBgn0030298
Or10a	FBtr0346792	FBgn0030298
Or10a	FBtr0346792	FBgn0030298
Or10a	FBtr0346792	FBgn0030298
Gr10a	FBtr0346793	FBgn0045502
Gr10a	FBtr0346793	FBgn0045502
Gr10a	FBtr0346793	FBgn0045502
Gr10a	FBtr0346793	FBgn0045502
Rpp21	FBtr0346795	FBgn0053082
Rpp21	FBtr0346795	FBgn0053082
Rpp21	FBtr0346795	FBgn0053082
sd	FBtr0346799	FBgn0003345
sd	FBtr0346799	FBgn0003345
sd	FBtr0346799	FBgn0003345
sd	FBtr0346799	FBgn0003345
Mul1	FBtr0346806	FBgn0035483
Mul1	FBtr0346806	FBgn0035483
Mul1	FBtr0346806	FBgn0035483
sphinx2	FBtr0346808	FBgn0052382
sphinx2	FBtr0346808	FBgn0052382
sphinx2	FBtr0346808	FBgn0052382
CG6841	FBtr0346816	FBgn0036828
CG6841	FBtr0346816	FBgn0036828
CG6841	FBtr0346816	FBgn0036828
Wnk	FBtr0346818	FBgn0037098
Wnk	FBtr0346818	FBgn0037098
Wnk	FBtr0346818	FBgn0037098
CG7970	FBtr0346821	FBgn0035252
CG7970	FBtr0346821	FBgn0035252
CG7970	FBtr0346821	FBgn0035252
CG11714	FBtr0346859	FBgn0036170
CG11714	FBtr0346859	FBgn0036170
CG11714	FBtr0346859	FBgn0036170
Sry-beta	FBtr0346861	FBgn0003511
Sry-beta	FBtr0346861	FBgn0003511
Sry-beta	FBtr0346861	FBgn0003511
pre-mod(mdg4)-T	FBtr0346907	FBgn0261837
pre-mod(mdg4)-T	FBtr0346907	FBgn0261837
pre-mod(mdg4)-T	FBtr0346907	FBgn0261837
thoc6	FBtr0346911	FBgn0036263
thoc6	FBtr0346911	FBgn0036263
thoc6	FBtr0346911	FBgn0036263
CG7457	FBtr0346912	FBgn0035812
CG7457	FBtr0346912	FBgn0035812
CG7457	FBtr0346912	FBgn0035812
CG30273	FBtr0346948	FBgn0050273
CG30273	FBtr0346948	FBgn0050273
CG30273	FBtr0346948	FBgn0050273
psq	FBtr0346958	FBgn0263102
psq	FBtr0346958	FBgn0263102
psq	FBtr0346958	FBgn0263102
Mlp84B	FBtr0346967	FBgn0014863
Mlp84B	FBtr0346967	FBgn0014863
Mlp84B	FBtr0346967	FBgn0014863
CG10096	FBtr0347002	FBgn0038032
CG10096	FBtr0347002	FBgn0038032
CG10096	FBtr0347002	FBgn0038032
CG10097	FBtr0347004	FBgn0038033
CG10097	FBtr0347004	FBgn0038033
CG10097	FBtr0347004	FBgn0038033
CG14669	FBtr0347006	FBgn0037326
CG14669	FBtr0347006	FBgn0037326
CG14669	FBtr0347006	FBgn0037326
l(1)G0289	FBtr0347009	FBgn0028331
l(1)G0289	FBtr0347009	FBgn0028331
l(1)G0289	FBtr0347009	FBgn0028331
l(1)G0289	FBtr0347009	FBgn0028331
Damm	FBtr0347012	FBgn0033659
Damm	FBtr0347012	FBgn0033659
Damm	FBtr0347012	FBgn0033659
ttm50	FBtr0347024	FBgn0250874
ttm50	FBtr0347024	FBgn0250874
ttm50	FBtr0347024	FBgn0250874
ttm50	FBtr0347024	FBgn0250874
CG42690	FBtr0347025	FBgn0261580
CG42690	FBtr0347025	FBgn0261580
CG42690	FBtr0347025	FBgn0261580
WDY	FBtr0347028	FBgn0267449
CG4768	FBtr0347029	FBgn0030790
CG4768	FBtr0347029	FBgn0030790
CG4768	FBtr0347029	FBgn0030790
CG4768	FBtr0347029	FBgn0030790
EMC4	FBtr0347060	FBgn0037199
EMC4	FBtr0347060	FBgn0037199
EMC4	FBtr0347060	FBgn0037199
CG5577	FBtr0347063	FBgn0036759
CG5577	FBtr0347063	FBgn0036759
CG5577	FBtr0347063	FBgn0036759
CG42813	FBtr0347068	FBgn0261995
CG42813	FBtr0347068	FBgn0261995
CG42813	FBtr0347068	FBgn0261995
pre-mod(mdg4)-H	FBtr0347110	FBgn0267649
pre-mod(mdg4)-H	FBtr0347110	FBgn0267649
pre-mod(mdg4)-H	FBtr0347110	FBgn0267649
pre-mod(mdg4)-G	FBtr0347111	FBgn0267648
pre-mod(mdg4)-G	FBtr0347111	FBgn0267648
pre-mod(mdg4)-G	FBtr0347111	FBgn0267648
CG34282	FBtr0347115	FBgn0085311
CG34282	FBtr0347115	FBgn0085311
CG34282	FBtr0347115	FBgn0085311
Zip71B	FBtr0347146	FBgn0036461
Zip71B	FBtr0347146	FBgn0036461
Zip71B	FBtr0347146	FBgn0036461
Tango9	FBtr0347147	FBgn0260744
Tango9	FBtr0347147	FBgn0260744
Tango9	FBtr0347147	FBgn0260744
MetRS-m	FBtr0347148	FBgn0027083
MetRS-m	FBtr0347148	FBgn0027083
MetRS-m	FBtr0347148	FBgn0027083
CG43291	FBtr0347150	FBgn0262983
CG43291	FBtr0347150	FBgn0262983
CG43291	FBtr0347150	FBgn0262983
CG9926	FBtr0347152	FBgn0038190
CG9926	FBtr0347152	FBgn0038190
CG9926	FBtr0347152	FBgn0038190
CG12836	FBtr0347153	FBgn0033140
CG12836	FBtr0347153	FBgn0033140
CG12836	FBtr0347153	FBgn0033140
CG1339	FBtr0347154	FBgn0033202
CG1339	FBtr0347154	FBgn0033202
CG1339	FBtr0347154	FBgn0033202
CG15375	FBtr0347157	FBgn0029694
CG15375	FBtr0347157	FBgn0029694
CG15375	FBtr0347157	FBgn0029694
CG15375	FBtr0347157	FBgn0029694
Tctp	FBtr0347181	FBgn0037874
Tctp	FBtr0347181	FBgn0037874
Tctp	FBtr0347181	FBgn0037874
CG14692	FBtr0347183	FBgn0037836
CG14692	FBtr0347183	FBgn0037836
CG14692	FBtr0347183	FBgn0037836
CG46025	FBtr0347187	FBgn0267689
CG46025	FBtr0347187	FBgn0267689
CG46025	FBtr0347187	FBgn0267689
CG46026	FBtr0347194	FBgn0267690
CG46026	FBtr0347194	FBgn0267690
CG46026	FBtr0347194	FBgn0267690
CG42782	FBtr0347196	FBgn0261853
CG42782	FBtr0347196	FBgn0261853
CG42782	FBtr0347196	FBgn0261853
CG5903	FBtr0347199	FBgn0038400
CG5903	FBtr0347199	FBgn0038400
CG5903	FBtr0347199	FBgn0038400
CG10395	FBtr0347209	FBgn0033019
CG10395	FBtr0347209	FBgn0033019
CG10395	FBtr0347209	FBgn0033019
Mical	FBtr0347211	FBgn0053208
Mical	FBtr0347211	FBgn0053208
Mical	FBtr0347211	FBgn0053208
CG12320	FBtr0347215	FBgn0038590
CG12320	FBtr0347215	FBgn0038590
CG12320	FBtr0347215	FBgn0038590
CG3337	FBtr0347217	FBgn0038871
CG3337	FBtr0347217	FBgn0038871
CG3337	FBtr0347217	FBgn0038871
l(3)07882	FBtr0347218	FBgn0010926
l(3)07882	FBtr0347218	FBgn0010926
l(3)07882	FBtr0347218	FBgn0010926
CG7606	FBtr0347219	FBgn0040565
CG7606	FBtr0347219	FBgn0040565
CG7606	FBtr0347219	FBgn0040565
BomBc3	FBtr0347257	FBgn0040582
BomBc3	FBtr0347257	FBgn0040582
BomBc3	FBtr0347257	FBgn0040582
CG15599	FBtr0347265	FBgn0030667
CG15599	FBtr0347265	FBgn0030667
CG15599	FBtr0347265	FBgn0030667
CG15599	FBtr0347265	FBgn0030667
CG46059	FBtr0347275	FBgn0267726
CG46059	FBtr0347275	FBgn0267726
CG46059	FBtr0347275	FBgn0267726
ND-B16.6	FBtr0347282	FBgn0029868
ND-B16.6	FBtr0347282	FBgn0029868
ND-B16.6	FBtr0347282	FBgn0029868
ND-B16.6	FBtr0347282	FBgn0029868
CG43232	FBtr0347283	FBgn0262877
CG43232	FBtr0347283	FBgn0262877
CG43232	FBtr0347283	FBgn0262877
CG33939	FBtr0347285	FBgn0047095
CG33939	FBtr0347285	FBgn0047095
CG33939	FBtr0347285	FBgn0047095
CG33939	FBtr0347285	FBgn0047095
CG33946	FBtr0347286	FBgn0047000
CG33946	FBtr0347286	FBgn0047000
CG33946	FBtr0347286	FBgn0047000
CG33947	FBtr0347287	FBgn0083068
CG33947	FBtr0347287	FBgn0083068
CG33947	FBtr0347287	FBgn0083068
CG43844	FBtr0347288	FBgn0264426
CG43844	FBtr0347288	FBgn0264426
CG43844	FBtr0347288	FBgn0264426
CG15529	FBtr0347342	FBgn0039748
CG15529	FBtr0347342	FBgn0039748
CG15529	FBtr0347342	FBgn0039748
CG11035	FBtr0347360	FBgn0037544
CG11035	FBtr0347360	FBgn0037544
CG11035	FBtr0347360	FBgn0037544
CG12945	FBtr0347361	FBgn0037755
CG12945	FBtr0347361	FBgn0037755
CG12945	FBtr0347361	FBgn0037755
agt	FBtr0347362	FBgn0024912
agt	FBtr0347362	FBgn0024912
agt	FBtr0347362	FBgn0024912
Suv3	FBtr0347365	FBgn0037232
Suv3	FBtr0347365	FBgn0037232
Suv3	FBtr0347365	FBgn0037232
tau	FBtr0347394	FBgn0266579
tau	FBtr0347394	FBgn0266579
tau	FBtr0347394	FBgn0266579
PRAS40	FBtr0347396	FBgn0267824
PRAS40	FBtr0347396	FBgn0267824
PRAS40	FBtr0347396	FBgn0267824
Gsc	FBtr0347398	FBgn0010323
Gsc	FBtr0347398	FBgn0010323
Fatp1	FBtr0347405	FBgn0267828
Fatp1	FBtr0347405	FBgn0267828
Fatp1	FBtr0347405	FBgn0267828
gd	FBtr0347416	FBgn0000808
gd	FBtr0347416	FBgn0000808
gd	FBtr0347416	FBgn0000808
gd	FBtr0347416	FBgn0000808
Madm	FBtr0347493	FBgn0027497
Madm	FBtr0347493	FBgn0027497
Madm	FBtr0347493	FBgn0027497
RpL26	FBtr0347494	FBgn0036825
RpL26	FBtr0347494	FBgn0036825
RpL26	FBtr0347494	FBgn0036825
unc-45	FBtr0347497	FBgn0010812
unc-45	FBtr0347497	FBgn0010812
unc-45	FBtr0347497	FBgn0010812
pHCl-2	FBtr0347502	FBgn0039840
pHCl-2	FBtr0347502	FBgn0039840
CG8100	FBtr0347505	FBgn0036410
CG8100	FBtr0347505	FBgn0036410
CG8100	FBtr0347505	FBgn0036410
CG46244	FBtr0347542	FBgn0267964
CG46244	FBtr0347542	FBgn0267964
CG46244	FBtr0347542	FBgn0267964
Vps24	FBtr0347550	FBgn0037231
Vps24	FBtr0347550	FBgn0037231
Vps24	FBtr0347550	FBgn0037231
udd	FBtr0347555	FBgn0033261
udd	FBtr0347555	FBgn0033261
udd	FBtr0347555	FBgn0033261
CG31064	FBtr0347560	FBgn0051064
CG31064	FBtr0347560	FBgn0051064
CG31064	FBtr0347560	FBgn0051064
Trax	FBtr0347564	FBgn0038327
Trax	FBtr0347564	FBgn0038327
Trax	FBtr0347564	FBgn0038327
Tmc	FBtr0347573	FBgn0267796
Tmc	FBtr0347573	FBgn0267796
Tmc	FBtr0347573	FBgn0267796
pre-lola-G	FBtr0347596	FBgn0264817
pre-lola-G	FBtr0347596	FBgn0264817
pre-lola-G	FBtr0347596	FBgn0264817
CG14499	FBtr0347601	FBgn0034317
CG14499	FBtr0347601	FBgn0034317
CG14499	FBtr0347601	FBgn0034317
Rh6	FBtr0347603	FBgn0019940
Rh6	FBtr0347603	FBgn0019940
Rh6	FBtr0347603	FBgn0019940
CG31550	FBtr0392903	FBgn0051550
CG31550	FBtr0392903	FBgn0051550
CG31550	FBtr0392903	FBgn0051550
Syx1A	FBtr0392904	FBgn0013343
Syx1A	FBtr0392904	FBgn0013343
Syx1A	FBtr0392904	FBgn0013343
Klp54D	FBtr0392907	FBgn0263076
Klp54D	FBtr0392907	FBgn0263076
Klp54D	FBtr0392907	FBgn0263076
Myo81F	FBtr0392909	FBgn0267431
Saf-B	FBtr0392911	FBgn0039229
Saf-B	FBtr0392911	FBgn0039229
Saf-B	FBtr0392911	FBgn0039229
CG46270	FBtr0415454	FBgn0278600
CG46270	FBtr0415454	FBgn0278600
CG46270	FBtr0415454	FBgn0278600
Rbp	FBtr0433494	FBgn0262483
Rbp	FBtr0433494	FBgn0262483
Rbp	FBtr0433494	FBgn0262483
CG11699	FBtr0433504	FBgn0030311
CG11699	FBtr0433504	FBgn0030311
CG11699	FBtr0433504	FBgn0030311
CG11699	FBtr0433504	FBgn0030311
pre-mod(mdg4)-Y	FBtr0433509	FBgn0261839
pre-mod(mdg4)-Y	FBtr0433509	FBgn0261839
pre-mod(mdg4)-Y	FBtr0433509	FBgn0261839
pre-mod(mdg4)-W	FBtr0433510	FBgn0261843
pre-mod(mdg4)-W	FBtr0433510	FBgn0261843
pre-mod(mdg4)-W	FBtr0433510	FBgn0261843
pre-mod(mdg4)-AE	FBtr0433511	FBgn0261842
pre-mod(mdg4)-AE	FBtr0433511	FBgn0261842
pre-mod(mdg4)-AE	FBtr0433511	FBgn0261842
pre-mod(mdg4)-V	FBtr0433513	FBgn0261844
pre-mod(mdg4)-V	FBtr0433513	FBgn0261844
pre-mod(mdg4)-V	FBtr0433513	FBgn0261844
pre-mod(mdg4)-C	FBtr0433519	FBgn0266170
pre-mod(mdg4)-C	FBtr0433519	FBgn0266170
pre-mod(mdg4)-C	FBtr0433519	FBgn0266170
pre-mod(mdg4)-J	FBtr0433524	FBgn0266176
pre-mod(mdg4)-J	FBtr0433524	FBgn0266176
pre-mod(mdg4)-J	FBtr0433524	FBgn0266176
pre-mod(mdg4)-L	FBtr0433525	FBgn0266174
pre-mod(mdg4)-L	FBtr0433525	FBgn0266174
pre-mod(mdg4)-L	FBtr0433525	FBgn0266174
pre-mod(mdg4)-B	FBtr0433527	FBgn0266178
pre-mod(mdg4)-B	FBtr0433527	FBgn0266178
pre-mod(mdg4)-B	FBtr0433527	FBgn0266178
pre-mod(mdg4)-N	FBtr0433528	FBgn0267652
pre-mod(mdg4)-N	FBtr0433528	FBgn0267652
pre-mod(mdg4)-N	FBtr0433528	FBgn0267652
pre-mod(mdg4)-O	FBtr0433529	FBgn0267651
pre-mod(mdg4)-O	FBtr0433529	FBgn0267651
pre-mod(mdg4)-O	FBtr0433529	FBgn0267651
Sod3	FBtr0433531	FBgn0033631
Sod3	FBtr0433531	FBgn0033631
Sod3	FBtr0433531	FBgn0033631
SdicC	FBtr0445174	FBgn0283434
SdicC	FBtr0445174	FBgn0283434
SdicC	FBtr0445174	FBgn0283434
SdicC	FBtr0445174	FBgn0283434
SdicB	FBtr0445176	FBgn0283433
SdicB	FBtr0445176	FBgn0283433
SdicB	FBtr0445176	FBgn0283433
SdicB	FBtr0445176	FBgn0283433
SdicA	FBtr0445178	FBgn0283432
SdicA	FBtr0445178	FBgn0283432
SdicA	FBtr0445178	FBgn0283432
SdicA	FBtr0445178	FBgn0283432
CG46280	FBtr0445183	FBgn0283438
CG46280	FBtr0445183	FBgn0283438
CG46280	FBtr0445183	FBgn0283438
CG46281	FBtr0445184	FBgn0283439
CG46281	FBtr0445184	FBgn0283439
CG46281	FBtr0445184	FBgn0283439
vas	FBtr0445186	FBgn0283442
vas	FBtr0445186	FBgn0283442
vas	FBtr0445186	FBgn0283442
solo	FBtr0445188	FBgn0283440
solo	FBtr0445188	FBgn0283440
solo	FBtr0445188	FBgn0283440
dj-1beta	FBtr0445215	FBgn0039802
dj-1beta	FBtr0445215	FBgn0039802
Not10	FBtr0445304	FBgn0260444
Not10	FBtr0445304	FBgn0260444
Not10	FBtr0445304	FBgn0260444
CG6414	FBtr0445312	FBgn0029690
CG6414	FBtr0445312	FBgn0029690
CG6414	FBtr0445312	FBgn0029690
CG6414	FBtr0445312	FBgn0029690
Apc	FBtr0445314	FBgn0015589
Apc	FBtr0445314	FBgn0015589
Apc	FBtr0445314	FBgn0015589
Neurl4	FBtr0445388	FBgn0283503
Neurl4	FBtr0445388	FBgn0283503
Neurl4	FBtr0445388	FBgn0283503
Pmi	FBtr0445398	FBgn0044419
Pmi	FBtr0445398	FBgn0044419
Pmi	FBtr0445398	FBgn0044419
jigr1	FBtr0445401	FBgn0039350
jigr1	FBtr0445401	FBgn0039350
jigr1	FBtr0445401	FBgn0039350
Apc2	FBtr0445404	FBgn0026598
Apc2	FBtr0445404	FBgn0026598
Apc2	FBtr0445404	FBgn0026598
CG34308	FBtr0445441	FBgn0085337
CG34308	FBtr0445441	FBgn0085337
CG34308	FBtr0445441	FBgn0085337
CG44388	FBtr0445674	FBgn0265538
CG44388	FBtr0445674	FBgn0265538
CG44388	FBtr0445674	FBgn0265538
CG46298	FBtr0445676	FBgn0283625
CG46298	FBtr0445676	FBgn0283625
CG46298	FBtr0445676	FBgn0283625
CG43221	FBtr0445728	FBgn0262857
CG43221	FBtr0445728	FBgn0262857
CG43221	FBtr0445728	FBgn0262857
CG46301	FBtr0445729	FBgn0283651
CG46301	FBtr0445729	FBgn0283651
CG46301	FBtr0445729	FBgn0283651
CG45067	FBtr0445828	FBgn0266437
CG45067	FBtr0445828	FBgn0266437
CG45067	FBtr0445828	FBgn0266437
mei-38	FBtr0452078	FBgn0260986
mei-38	FBtr0452078	FBgn0260986
mei-38	FBtr0452078	FBgn0260986
cathD	FBtr0452080	FBgn0029093
cathD	FBtr0452080	FBgn0029093
cathD	FBtr0452080	FBgn0029093
CG33941	FBtr0452090	FBgn0262731
CG33941	FBtr0452090	FBgn0262731
CG43845	FBtr0452092	FBgn0264427
CG43845	FBtr0452092	FBgn0264427
CG43845	FBtr0452092	FBgn0264427
CG44215	FBtr0452095	FBgn0265146
CG44215	FBtr0452095	FBgn0265146
CG44215	FBtr0452095	FBgn0265146
CG46302	FBtr0452096	FBgn0284080
CG46303	FBtr0452097	FBgn0284081
CG46303	FBtr0452097	FBgn0284081
CG46303	FBtr0452097	FBgn0284081
CG46304	FBtr0452098	FBgn0284082
CG46304	FBtr0452098	FBgn0284082
CG46304	FBtr0452098	FBgn0284082
CG46305	FBtr0452099	FBgn0284083
CG46305	FBtr0452099	FBgn0284083
CG46305	FBtr0452099	FBgn0284083
CG46306	FBtr0452121	FBgn0284222
CG46306	FBtr0452121	FBgn0284222
CG46306	FBtr0452121	FBgn0284222
CG46306	FBtr0452121	FBgn0284222
CG46307	FBtr0452122	FBgn0284223
CG46307	FBtr0452122	FBgn0284223
CG46307	FBtr0452122	FBgn0284223
CG46308	FBtr0452123	FBgn0284224
CG46308	FBtr0452123	FBgn0284224
CG46308	FBtr0452123	FBgn0284224
CG46309	FBtr0452124	FBgn0284225
CG46309	FBtr0452124	FBgn0284225
CG46309	FBtr0452124	FBgn0284225
CG46310	FBtr0452125	FBgn0284226
CG46310	FBtr0452125	FBgn0284226
CG46310	FBtr0452125	FBgn0284226
CG46311	FBtr0452126	FBgn0284227
CG46311	FBtr0452126	FBgn0284227
CG46311	FBtr0452126	FBgn0284227
CG46311	FBtr0452126	FBgn0284227
CG46312	FBtr0452127	FBgn0284228
CG46312	FBtr0452127	FBgn0284228
CG46312	FBtr0452127	FBgn0284228
CG46312	FBtr0452127	FBgn0284228
CG46313	FBtr0452128	FBgn0284229
CG46313	FBtr0452128	FBgn0284229
CG46313	FBtr0452128	FBgn0284229
CG46314	FBtr0452129	FBgn0284230
CG46314	FBtr0452129	FBgn0284230
CG46314	FBtr0452129	FBgn0284230
CG46315	FBtr0452130	FBgn0284231
CG46315	FBtr0452130	FBgn0284231
CG46315	FBtr0452130	FBgn0284231
CG46316	FBtr0452132	FBgn0284232
CG46316	FBtr0452132	FBgn0284232
CG46316	FBtr0452132	FBgn0284232
CG46317	FBtr0452133	FBgn0284233
CG46317	FBtr0452133	FBgn0284233
CG46317	FBtr0452133	FBgn0284233
CG46317	FBtr0452133	FBgn0284233
CG46318	FBtr0452134	FBgn0284234
CG46318	FBtr0452134	FBgn0284234
CG46318	FBtr0452134	FBgn0284234
CG46319	FBtr0452136	FBgn0284235
CG46319	FBtr0452136	FBgn0284235
CG46319	FBtr0452136	FBgn0284235
